Weekly users by region
Date,AD,AF,AG,AL,AO,AS,AW,AX,AZ,Argentina,Australia,Austria,BA,BB,BD,BF,BH,BJ,BL,BM,BN,BO,BQ,BS,BT,BW,BY,BZ,Belgium,Brazil,Bulgaria,CD,CF,CG,CI,CK,CM,CR,CV,CW,CY,Canada,Chile,China,Colombia,Cuba,Czechia,DM,DO,DZ,Denmark,ET,Ecuador,Egypt,Estonia,FJ,FO,Finland,France,GA,GE,GF,GG,GH,GI,GL,GN,GP,GQ,GT,GU,Germany,Greece,HN,HR,HT,Hong Kong,Hungary,IM,IQ,IR,IS,India,Indonesia,Ireland,Israel,Italy,JE,JM,JO,Japan,KE,KG,KH,KR,KW,KY,KZ,LA,LB,LC,LI,LK,LU,LV,LY,Lithuania,MC,MD,ME,MF,MG,MK,ML,MM,MN,MO,MP,MQ,MR,MT,MU,MV,MW,MZ,Malaysia,Mexico,Morocco,NA,NC,NF,NG,NI,NP,Netherlands,New Zealand,Norway,OM,PF,PG,PK,PR,PS,PY,Panama,Peru,Philippines,Poland,Portugal,QA,RE,RS,RW,Romania,Russia,SB,SC,SI,SL,SM,SN,SS,ST,SV,SX,SY,Saudi Arabia,Singapore,Slovakia,South Africa,Spain,Sweden,Switzerland,TC,TD,TG,TJ,TM,TN,TT,TZ,Taiwan,Thailand,Turkey,UAE,UG,UY,UZ,Ukraine,United Kingdom,United States,VI,Venezuela,Vietnam,XK,YE,YT,ZM,ZW
23/09/2016,0,0,0,0,0,0,0,0,0,17,235,6,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,64,89,2,0,0,0,0,0,0,6,0,0,1,94,5,4,17,0,17,0,2,3,10,0,0,5,2,0,0,15,159,0,0,0,0,0,1,0,0,0,0,4,0,93,3,0,2,0,9,13,0,0,4,2,237,8,22,6,48,3,3,2,157,1,0,0,22,2,0,1,0,2,0,0,3,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,9,31,1,0,0,0,6,0,0,85,39,52,0,0,0,2,1,0,2,2,10,20,32,26,1,0,6,0,5,10,0,0,1,0,0,0,0,0,2,0,0,2,16,3,18,78,35,20,0,0,0,0,0,1,0,0,15,10,11,19,1,0,0,155,300,1058,0,1,15,0,0,0,0,0
24/09/2016,0,0,0,0,0,0,0,0,0,16,237,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,63,88,3,0,0,0,0,0,0,6,0,0,1,95,6,2,16,0,17,0,2,3,11,0,0,5,2,0,0,16,158,0,0,0,0,0,1,0,0,0,0,5,0,94,4,0,1,0,9,13,0,0,3,2,240,8,23,6,49,3,3,1,155,1,0,0,23,2,0,1,0,2,0,0,3,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,2,4,0,0,0,10,31,1,0,0,0,6,0,0,87,39,51,0,0,0,2,1,0,2,2,10,20,30,25,1,0,6,0,5,10,0,0,1,0,0,0,0,0,2,0,0,2,15,3,18,78,34,20,0,0,0,0,0,1,0,0,16,11,12,18,1,0,0,155,305,1070,0,1,15,0,0,0,0,0
25/09/2016,0,0,0,0,0,0,0,0,0,17,239,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,4,0,61,89,3,0,0,0,0,0,0,6,0,0,1,96,6,2,16,0,16,0,2,3,10,0,0,5,2,0,0,16,157,0,0,0,0,0,1,0,0,0,0,5,0,92,4,0,1,0,10,11,0,0,3,2,233,9,23,5,54,3,3,1,156,1,0,0,23,2,0,1,0,2,0,0,3,2,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,0,0,0,10,28,1,0,0,0,5,0,0,90,41,51,0,0,0,3,1,0,2,2,10,22,31,25,1,0,6,0,5,8,0,0,1,0,0,0,0,0,2,0,0,2,17,3,17,76,36,17,0,0,0,0,0,1,0,0,16,10,8,18,0,0,0,156,299,1075,0,1,16,0,0,0,0,0
26/09/2016,0,0,0,0,0,0,0,0,0,17,241,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,68,87,3,0,0,0,0,0,0,6,0,0,1,95,6,4,16,0,16,0,2,4,9,0,0,5,2,0,0,15,157,0,0,0,0,0,1,0,0,0,0,5,0,97,4,0,0,0,12,10,0,0,4,2,233,7,27,4,52,3,3,2,156,1,0,0,24,2,0,1,0,2,0,0,3,2,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,2,5,0,0,0,10,30,1,0,0,0,4,0,0,92,42,51,0,0,0,3,1,0,2,2,11,22,32,28,1,0,6,0,5,8,0,0,1,0,0,0,0,0,1,0,0,2,18,3,18,73,34,16,0,0,0,0,0,1,0,0,16,10,7,18,0,0,0,157,291,1089,0,1,15,0,0,0,0,0
27/09/2016,0,0,0,0,0,0,0,0,0,17,238,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,71,88,2,0,0,0,0,0,0,6,0,0,1,91,5,4,19,0,15,0,2,2,10,0,0,5,2,0,0,16,156,0,0,0,0,0,1,0,0,0,0,4,0,91,4,0,0,0,13,10,0,0,4,2,234,7,26,4,52,4,4,1,155,1,0,0,26,2,0,1,0,2,0,0,3,1,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,9,30,2,0,0,0,4,0,0,96,41,51,0,0,0,3,1,0,2,2,11,22,31,26,1,0,6,0,5,8,0,0,1,0,0,0,0,0,1,0,0,2,22,3,18,71,29,19,0,0,0,0,0,1,0,0,16,9,8,18,0,1,0,159,298,1107,0,1,17,0,0,0,0,0
28/09/2016,0,0,0,0,0,0,0,0,0,17,237,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,72,88,3,0,0,0,0,0,0,6,0,0,1,94,5,3,18,0,17,0,2,2,12,0,0,6,3,0,0,18,155,0,0,0,0,0,1,0,0,0,0,4,0,93,3,0,1,0,13,10,0,0,3,2,229,8,26,4,51,3,3,1,156,0,0,0,25,2,0,1,0,1,0,0,3,2,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,9,33,2,0,0,0,5,0,0,90,41,52,0,0,0,2,1,0,2,2,11,21,32,27,1,0,6,0,5,7,0,0,1,0,0,0,0,0,1,0,0,2,21,3,18,72,29,18,0,0,0,0,0,1,0,1,20,8,8,18,0,1,0,160,301,1093,0,1,16,0,0,0,1,0
29/09/2016,0,0,0,0,0,0,0,0,0,17,240,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,5,0,71,90,3,0,0,0,0,0,0,6,0,0,1,92,5,5,19,0,16,0,2,2,11,0,0,5,3,0,0,18,158,0,0,0,0,0,1,0,0,0,0,4,0,91,3,0,1,0,11,12,0,0,4,2,228,8,27,4,52,2,3,1,156,0,0,0,26,2,0,1,0,1,0,0,3,2,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,11,32,1,0,0,0,5,0,0,93,37,52,0,0,0,2,1,0,2,4,11,21,32,27,1,0,6,0,5,8,0,0,1,0,0,0,0,0,1,0,0,2,21,3,17,72,34,19,0,0,0,0,0,1,0,1,20,8,8,18,0,1,0,156,295,1092,0,1,15,0,0,0,1,0
30/09/2016,0,0,0,0,0,0,0,0,0,16,240,7,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,76,92,3,0,0,0,0,0,0,6,0,0,1,92,5,6,19,0,15,0,2,2,10,0,0,5,4,0,0,18,162,0,0,0,0,0,1,0,0,0,0,4,0,85,3,0,1,0,13,12,0,0,3,2,228,8,27,4,50,3,3,1,155,0,0,0,25,2,0,1,0,1,0,0,3,2,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,10,30,1,0,0,0,5,0,0,95,37,48,0,0,0,1,1,0,2,4,11,21,31,27,2,0,6,0,5,8,0,0,1,0,0,0,0,0,1,0,0,2,20,4,16,73,37,18,0,0,0,0,0,1,0,1,20,8,8,18,0,1,0,155,289,1071,0,1,16,0,0,0,1,0
01/10/2016,0,0,0,0,0,0,0,0,0,16,240,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,75,89,3,0,0,0,0,0,0,6,0,0,1,91,5,3,19,0,15,0,2,3,13,0,0,5,4,0,0,18,162,0,0,0,0,0,1,0,0,0,0,3,0,88,4,0,1,0,14,12,0,0,3,2,227,9,23,4,52,2,3,2,155,1,0,0,21,2,0,1,0,1,0,0,3,2,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,9,29,1,0,0,0,5,0,0,94,35,49,0,0,0,2,1,0,2,4,11,21,30,27,2,0,6,0,5,9,0,0,1,0,0,0,0,0,1,0,0,2,21,4,15,75,36,18,0,0,0,0,0,1,0,0,21,8,9,18,0,1,0,155,288,1071,0,1,16,0,0,0,1,0
02/10/2016,0,0,0,0,0,0,0,0,0,19,239,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,76,86,3,0,0,0,0,0,0,6,0,0,1,91,5,5,19,0,16,0,2,3,11,0,0,4,4,0,0,19,156,0,0,0,0,0,1,0,0,0,0,3,0,90,3,0,1,0,14,11,0,0,3,2,228,8,25,4,54,3,3,1,155,0,0,0,22,2,0,0,0,1,0,0,3,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,9,30,2,0,0,0,5,0,0,90,34,50,0,0,0,2,1,0,2,4,11,20,29,26,2,0,6,0,5,8,0,0,1,0,0,0,0,0,2,0,0,2,21,5,14,72,32,18,0,0,0,0,0,1,0,0,20,6,9,20,0,1,0,159,295,1075,0,1,16,0,0,0,1,0
03/10/2016,0,0,0,0,0,0,0,0,0,17,232,5,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,66,81,3,0,0,0,0,0,0,6,0,0,1,94,5,6,19,0,16,0,3,3,14,0,1,4,4,0,0,17,161,0,0,0,0,0,1,0,0,0,0,3,0,90,3,0,1,0,14,10,0,0,3,2,227,7,26,6,54,3,3,1,156,0,0,0,26,2,0,0,0,1,0,0,4,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,9,30,1,0,0,0,5,0,0,93,33,50,0,0,0,3,1,0,2,4,11,21,31,24,2,0,6,0,5,9,0,0,1,0,0,0,0,0,2,0,0,4,20,4,16,70,31,14,0,0,0,0,0,1,0,0,20,6,7,20,0,1,0,163,311,1091,0,1,16,0,0,0,1,0
04/10/2016,0,0,0,0,0,0,0,0,0,16,237,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,73,86,2,0,0,0,0,0,0,6,0,0,1,92,5,6,19,0,16,0,3,3,11,0,0,4,4,0,0,19,158,0,0,0,0,0,1,0,0,0,0,3,0,93,3,0,1,0,15,12,0,0,2,2,227,6,26,6,55,3,3,1,155,0,0,0,25,2,0,0,0,1,0,0,4,1,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,10,31,1,0,0,0,5,0,0,98,36,50,0,0,0,3,1,0,2,4,11,20,30,25,2,0,6,0,5,10,0,0,1,0,0,0,0,0,2,0,0,3,21,5,15,71,34,16,0,0,0,0,0,1,0,0,19,6,8,19,0,1,0,160,317,1093,0,1,17,0,0,0,1,0
05/10/2016,0,0,0,0,0,0,0,0,0,16,251,6,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,72,84,2,0,0,0,0,0,0,6,0,0,1,95,5,7,19,0,15,0,3,3,12,0,0,4,5,0,0,17,156,0,0,0,0,0,1,0,0,0,0,3,0,96,3,0,1,0,13,11,0,0,2,2,229,6,27,5,52,5,3,1,165,0,0,0,26,2,0,0,0,1,0,0,4,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,10,31,1,0,0,0,5,0,0,99,36,52,0,0,0,2,1,0,2,5,11,22,30,26,2,0,6,0,5,9,0,0,1,0,0,0,0,0,2,0,0,3,19,5,15,71,36,19,0,0,0,0,0,1,0,0,18,7,8,19,1,1,0,158,309,1093,0,1,16,0,0,0,1,0
06/10/2016,0,0,0,0,0,0,0,0,0,16,251,6,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5,0,74,84,1,0,0,0,0,0,0,6,0,0,1,93,5,6,19,0,14,0,3,3,12,0,1,4,4,0,0,16,158,0,0,0,0,0,1,0,0,0,0,3,0,89,3,0,1,0,14,12,0,0,3,2,231,6,29,8,51,5,3,1,161,0,0,0,29,2,0,1,0,1,0,0,3,1,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,10,31,1,0,0,0,5,0,0,94,36,51,0,0,0,2,1,0,2,3,11,21,31,27,2,0,6,0,5,10,0,0,1,0,0,0,0,0,3,0,0,2,18,6,15,68,36,18,0,0,0,0,0,1,1,0,17,7,7,22,1,0,0,156,319,1088,0,1,16,0,0,0,1,0
07/10/2016,0,0,0,0,0,0,0,0,0,16,252,7,0,0,1,0,2,0,0,0,2,0,0,0,0,0,4,0,75,88,0,0,0,0,0,0,0,5,0,0,1,92,5,5,17,0,12,0,3,3,11,0,2,4,4,0,0,16,162,0,0,0,0,0,1,0,0,0,0,3,0,88,4,0,1,0,14,13,0,0,2,2,229,7,26,8,52,5,3,1,162,0,0,0,28,2,0,1,0,1,0,0,3,1,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,11,30,1,0,0,0,5,0,0,92,35,49,0,0,0,2,1,0,2,3,12,21,33,29,2,0,6,0,5,11,0,0,1,0,0,0,0,0,3,0,0,2,19,6,17,70,41,16,0,0,0,0,0,1,1,0,16,7,9,21,1,0,0,156,320,1085,0,1,16,0,0,0,0,0
08/10/2016,0,0,0,0,0,0,0,0,0,16,250,8,0,0,1,0,2,0,0,0,2,0,0,0,0,0,4,0,78,88,0,0,0,0,0,0,0,5,0,0,1,93,5,4,18,0,13,0,3,3,12,0,2,4,4,0,0,15,159,0,0,0,0,0,1,0,0,0,0,4,0,95,3,0,1,0,13,12,0,0,1,2,231,6,26,8,53,5,3,1,161,0,0,0,29,3,0,0,0,1,0,0,3,1,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,11,30,0,0,0,0,5,0,0,91,35,51,0,0,0,2,1,0,2,3,12,21,33,30,2,0,6,0,5,11,0,0,1,0,0,0,0,0,3,0,0,3,20,7,16,71,40,16,0,0,0,0,0,1,1,0,15,8,10,20,1,0,0,156,321,1098,0,0,15,0,0,0,0,0
09/10/2016,0,0,0,0,0,0,0,0,0,17,249,8,0,1,1,0,2,0,0,0,2,0,0,0,0,0,6,0,78,87,0,0,0,0,0,0,0,6,0,0,1,92,5,3,17,0,15,0,3,3,12,0,2,4,4,0,0,17,158,0,0,0,0,0,1,0,0,0,0,4,0,99,2,0,1,0,11,13,0,0,2,2,230,6,28,8,55,5,2,2,156,1,0,0,28,3,0,0,0,1,0,0,3,1,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,10,28,0,0,0,0,5,0,0,92,37,51,0,0,0,2,1,0,2,3,12,21,34,29,2,0,6,0,5,9,0,0,1,0,0,0,0,0,2,0,0,3,21,3,17,70,39,17,0,0,0,0,0,1,1,0,18,9,10,20,0,0,0,156,334,1100,0,0,16,0,0,0,1,0
10/10/2016,0,0,0,0,0,0,0,0,0,15,250,9,0,1,1,0,2,0,0,0,2,0,0,0,0,0,6,0,79,91,0,0,0,0,0,0,0,6,0,0,1,93,4,3,19,0,15,0,3,3,15,0,2,4,4,0,0,18,163,0,0,0,0,0,1,0,0,0,0,5,0,95,2,0,1,0,11,14,0,0,4,2,232,7,30,7,56,5,2,1,156,1,0,0,28,3,0,0,0,2,0,0,3,2,0,0,28,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,9,30,0,0,0,0,5,0,0,100,37,57,0,0,0,1,1,0,2,2,11,24,34,31,2,0,6,1,4,8,0,0,1,0,0,0,0,0,2,0,0,4,19,3,17,72,39,16,0,0,0,0,0,1,1,0,18,9,9,20,0,0,0,162,335,1112,0,0,17,0,0,0,1,0
11/10/2016,0,0,0,0,0,0,0,0,0,16,248,9,0,1,1,0,2,0,0,0,2,0,0,0,0,0,6,0,74,89,0,0,0,0,0,0,0,5,0,0,1,98,4,3,19,0,16,0,3,3,14,0,1,4,5,0,0,17,165,0,0,0,0,0,1,0,0,0,0,6,0,96,1,0,1,0,13,16,0,0,2,2,232,7,25,8,53,4,2,1,158,1,0,1,28,3,0,1,0,2,0,0,4,3,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,10,28,0,0,0,0,5,0,0,101,37,59,0,0,0,3,1,0,2,2,11,22,35,32,2,0,6,1,4,9,0,0,1,0,0,0,0,0,2,0,0,4,15,2,18,72,39,16,0,0,0,0,0,1,1,0,19,9,9,21,0,1,0,165,329,1114,0,0,16,0,0,0,1,0
12/10/2016,0,0,0,0,0,0,0,0,0,17,240,8,0,1,1,0,2,0,0,0,2,0,0,0,0,0,6,0,72,86,0,0,0,0,0,0,0,6,0,0,1,102,4,2,18,0,17,0,3,2,14,0,1,4,5,0,0,16,164,0,0,0,0,0,1,0,0,0,0,6,0,96,1,0,1,0,11,16,0,0,3,2,229,6,29,8,50,2,2,1,155,1,0,1,28,3,0,1,0,2,0,0,4,2,0,0,29,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,12,29,0,0,0,0,5,0,0,98,35,58,0,0,0,3,1,0,2,2,11,22,37,30,2,0,6,1,4,10,0,0,1,0,0,0,0,0,2,0,0,3,13,2,20,71,36,18,0,0,0,0,0,1,1,0,19,9,9,20,0,1,0,167,339,1150,0,0,17,0,0,0,1,0
13/10/2016,0,0,0,0,0,0,0,0,0,16,243,8,0,0,0,0,2,0,0,0,2,0,0,0,0,0,6,0,78,88,0,0,0,0,0,0,0,6,0,0,1,101,5,1,20,0,16,0,4,2,11,0,1,3,5,0,0,15,163,0,0,0,0,0,1,0,0,0,0,6,0,95,1,0,1,0,9,15,0,0,3,2,230,7,29,9,53,2,2,1,157,0,0,0,27,3,0,1,0,2,0,0,3,1,0,0,28,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,11,31,1,0,0,0,5,0,0,94,32,62,0,0,0,3,1,0,2,2,11,21,33,28,2,0,6,1,4,10,0,0,1,0,0,0,0,0,2,0,0,4,18,2,20,72,37,19,0,0,0,0,0,1,1,0,19,8,10,20,0,1,0,165,336,1156,0,0,16,0,0,0,0,1
14/10/2016,0,0,0,0,0,0,0,0,0,16,243,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,79,84,0,0,0,0,0,0,0,6,0,0,1,96,6,1,18,0,15,0,4,1,11,0,1,3,6,0,0,16,161,0,0,0,0,0,1,0,0,0,0,5,0,95,4,0,1,0,8,17,0,0,2,2,222,8,31,9,53,0,2,1,163,0,0,0,27,3,0,1,0,2,0,0,3,1,0,0,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,9,34,1,0,0,0,5,0,0,91,32,57,0,0,0,3,1,0,2,2,11,21,32,27,2,0,6,1,4,10,0,0,1,0,0,0,0,0,3,0,0,4,17,2,21,73,36,18,0,0,0,0,0,1,1,0,19,9,10,19,0,1,0,156,334,1148,0,0,16,0,0,0,1,1
15/10/2016,0,0,0,0,0,0,0,0,0,16,247,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,77,88,0,0,0,0,0,0,0,6,0,0,1,97,6,3,18,0,14,0,4,1,12,0,1,3,5,0,0,16,159,0,0,0,0,0,1,0,0,0,0,4,0,92,4,0,1,0,8,17,0,0,3,2,223,9,30,9,53,0,2,1,164,0,0,0,28,2,0,1,0,2,0,0,3,1,0,0,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,7,34,1,0,0,0,5,0,0,90,32,58,0,0,0,3,1,0,2,2,11,21,33,28,2,0,5,1,4,8,0,0,1,0,0,0,0,0,3,0,0,3,19,2,21,74,35,17,0,0,0,0,0,1,1,0,18,9,10,20,0,1,0,156,336,1140,0,0,16,0,0,0,0,1
16/10/2016,0,0,0,0,0,0,0,0,0,16,244,8,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,75,87,0,0,0,0,0,0,0,6,0,0,1,102,6,3,19,0,14,0,4,1,11,0,1,3,5,0,0,15,157,0,0,0,0,0,1,0,0,0,0,4,0,95,4,0,1,0,8,17,0,0,3,2,228,8,30,7,50,0,2,1,166,0,0,0,29,3,0,0,0,2,0,0,3,1,0,0,28,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,9,32,1,0,0,0,4,0,0,90,35,57,0,0,0,3,1,0,2,2,11,20,31,27,2,0,5,1,4,9,0,0,1,0,0,0,0,0,3,0,0,4,16,3,21,70,35,18,0,0,0,0,0,1,1,0,17,9,10,20,0,1,0,163,333,1133,0,0,14,0,0,0,0,1
17/10/2016,0,0,0,0,0,0,0,0,0,16,246,7,0,0,0,0,2,0,0,0,1,0,0,0,0,0,5,0,75,86,0,0,0,0,0,0,0,6,0,0,1,101,7,3,18,0,15,0,3,1,10,0,1,3,7,0,0,15,157,0,0,0,0,0,1,0,0,0,0,3,0,94,5,0,1,0,9,18,0,0,3,2,229,9,31,7,54,0,2,2,162,1,0,0,29,3,0,0,0,2,0,0,3,2,0,0,27,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,9,33,1,0,0,0,5,0,0,91,35,55,0,0,0,3,1,0,2,2,11,20,35,27,2,0,5,0,4,9,0,0,1,0,0,0,0,0,4,0,0,4,19,3,20,71,34,16,0,0,0,0,0,1,1,0,16,8,11,20,0,1,0,166,335,1121,0,0,14,0,0,0,0,1
18/10/2016,0,0,0,0,0,0,0,0,1,15,246,9,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,76,84,0,0,0,0,0,0,0,6,0,0,1,106,7,4,19,0,15,0,3,1,12,0,1,3,4,0,0,14,157,0,0,0,0,0,1,0,0,0,0,3,0,96,4,0,1,0,8,17,0,0,3,2,229,9,30,7,54,0,2,1,163,1,0,0,31,3,0,0,0,2,0,0,2,2,0,0,26,0,0,1,0,0,0,1,1,0,0,0,0,0,1,4,0,0,0,8,32,1,1,0,0,5,0,0,97,32,52,0,0,0,3,1,0,2,2,10,22,35,27,2,0,5,0,4,9,0,0,1,0,0,0,0,0,4,0,0,4,19,3,21,76,37,20,0,0,0,0,0,1,1,0,18,8,9,24,0,1,0,166,336,1134,0,0,14,0,0,0,1,1
19/10/2016,0,0,0,0,0,0,0,0,0,15,249,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,80,97,0,0,0,0,0,0,0,6,0,0,1,105,6,5,19,0,14,0,3,1,13,0,1,3,4,0,0,16,159,0,0,0,0,0,1,0,0,0,0,4,0,96,4,0,1,0,8,16,0,0,3,2,234,13,32,7,57,0,2,1,160,1,0,0,30,3,0,0,0,2,0,0,3,1,0,0,25,0,0,1,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,9,33,1,1,0,0,4,0,0,94,33,56,0,0,0,2,1,0,2,2,11,24,36,25,2,0,6,0,4,9,0,0,1,0,0,0,0,0,4,0,0,4,20,3,19,74,36,17,0,0,0,0,0,1,1,0,18,8,10,21,0,1,0,170,338,1135,0,0,14,0,0,0,1,1
20/10/2016,0,0,0,0,0,0,0,0,0,15,259,10,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,75,95,1,0,0,0,0,0,0,6,0,0,1,104,7,4,19,0,14,0,3,1,12,0,4,3,4,0,0,15,163,0,0,0,0,0,1,0,0,0,0,4,0,91,4,0,1,0,9,19,0,0,2,2,231,14,32,7,57,0,2,1,157,1,0,0,29,3,0,0,0,2,0,0,3,2,0,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,8,33,1,0,0,0,5,0,0,94,34,54,0,0,0,2,1,0,2,2,10,23,38,27,2,0,6,0,6,10,0,0,1,0,0,0,0,0,4,0,0,4,17,5,18,74,35,18,0,0,0,0,0,1,1,0,19,9,9,20,1,1,0,164,332,1135,0,0,14,0,0,0,0,1
21/10/2016,0,0,0,0,0,0,0,0,0,14,256,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,6,0,71,93,1,0,0,0,0,0,0,6,0,0,1,105,7,3,20,0,13,0,16,1,13,0,2,3,4,0,0,15,167,0,0,0,0,0,1,0,0,0,0,4,0,88,4,0,1,0,8,19,0,0,2,2,237,14,30,7,57,0,2,1,158,1,0,0,30,3,0,1,0,2,0,0,3,1,0,0,24,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,9,34,1,0,0,0,5,0,0,90,34,55,0,0,0,2,1,0,2,2,10,23,38,27,2,0,6,1,6,11,0,0,1,0,0,0,0,0,4,0,0,4,17,5,16,75,38,17,0,0,0,0,0,1,1,0,17,9,8,20,1,1,0,165,324,1136,0,1,13,0,0,0,0,1
22/10/2016,0,0,0,0,0,0,0,0,0,14,252,11,0,0,0,0,2,0,0,0,1,0,0,0,0,0,7,0,73,86,1,0,0,0,0,0,0,6,0,0,1,106,7,3,21,0,13,0,17,2,13,0,2,3,4,0,0,16,167,0,0,0,0,0,1,0,0,0,0,4,0,92,4,0,1,0,7,19,0,0,3,2,239,14,31,7,57,1,2,1,158,1,0,0,29,3,0,1,0,2,0,0,3,1,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,9,34,0,0,0,0,5,0,0,91,34,56,0,0,0,2,2,0,2,2,10,24,37,29,2,0,6,1,6,10,0,0,1,0,0,0,0,0,4,0,0,3,17,5,17,76,37,17,0,0,0,0,0,1,1,0,17,9,8,19,1,1,0,165,324,1137,0,1,14,0,0,0,0,1
23/10/2016,0,0,0,0,0,0,0,0,0,15,257,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,7,0,75,88,1,0,0,0,0,0,0,6,0,0,1,112,7,3,19,0,15,0,17,2,15,0,2,3,3,0,0,16,171,0,0,0,0,0,1,0,0,0,0,4,0,90,4,0,1,0,5,17,0,0,3,2,238,15,34,7,58,1,2,1,159,1,0,0,30,3,0,1,0,2,0,0,3,1,0,0,26,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,11,36,1,0,0,0,5,0,0,93,34,58,0,0,0,2,2,0,2,2,10,23,36,30,2,0,6,1,6,9,0,0,1,0,0,0,0,0,4,0,0,3,18,3,18,70,37,17,0,0,0,0,0,1,1,0,17,9,8,21,1,1,0,162,329,1134,0,1,15,0,0,0,0,1
24/10/2016,0,0,0,0,0,0,0,0,0,15,250,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,6,0,71,89,1,0,0,0,0,0,0,6,0,0,0,107,7,5,18,0,17,0,26,3,13,0,2,3,4,0,0,14,169,0,0,0,0,0,1,0,0,0,0,5,0,92,4,0,1,0,8,17,0,0,2,2,238,14,31,7,52,1,2,2,162,1,0,0,30,3,0,1,0,2,0,0,3,2,0,0,27,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4,0,0,0,12,36,1,0,0,0,5,0,0,96,38,60,0,0,0,2,2,0,2,2,10,24,38,32,2,0,6,1,6,10,0,0,1,0,0,0,0,0,5,0,0,4,18,3,20,69,38,16,0,0,0,0,0,1,1,0,17,8,9,22,1,1,0,167,336,1140,0,2,15,0,0,0,1,1
